event_id,event_name,event_date,genre,kind,event_type,artist_id,artist_name,artist_name_normalized
recUtqxeLx5tPCCOq,"Lofi Courtyard w/ Colin Benders live, Perc, Lobster b2b Laura van Hal, Megan Leber",2024-07-27,,intern,Regulier,artist_00397,Laura van Hal,laura van hal
recUtqxeLx5tPCCOq,"Lofi Courtyard w/ Colin Benders live, Perc, Lobster b2b Laura van Hal, Megan Leber",2024-07-27,,intern,Regulier,artist_00471,Megan Leber,megan leber
recyTDyRuMpkIT3kb,Ratherlost - 24hrs,2024-08-17,,intern,Regulier,artist_00505,Nera,nera
recyTDyRuMpkIT3kb,Ratherlost - 24hrs,2024-08-17,,intern,Regulier,artist_00161,D-Leria,d-leria
recyTDyRuMpkIT3kb,Ratherlost - 24hrs,2024-08-17,,intern,Regulier,artist_00191,DVS1,dvs1
recyTDyRuMpkIT3kb,Ratherlost - 24hrs,2024-08-17,,intern,Regulier,artist_00320,JakoJako,jakojako
recyTDyRuMpkIT3kb,Ratherlost - 24hrs,2024-08-17,,intern,Regulier,artist_00688,Tammo Hesselink,tammo hesselink
recyTDyRuMpkIT3kb,Ratherlost - 24hrs,2024-08-17,,intern,Regulier,artist_00064,Barker,barker
recyTDyRuMpkIT3kb,Ratherlost - 24hrs,2024-08-17,,intern,Regulier,artist_00379,Konduku,konduku
recyTDyRuMpkIT3kb,Ratherlost - 24hrs,2024-08-17,,intern,Regulier,artist_00037,Andy Garvey,andy garvey
recyTDyRuMpkIT3kb,Ratherlost - 24hrs,2024-08-17,,intern,Regulier,artist_00265,French II,french ii
recyTDyRuMpkIT3kb,Ratherlost - 24hrs,2024-08-17,,intern,Regulier,artist_00292,Hitam,hitam
recyTDyRuMpkIT3kb,Ratherlost - 24hrs,2024-08-17,,intern,Regulier,artist_00728,Vardae,vardae
recyTDyRuMpkIT3kb,Ratherlost - 24hrs,2024-08-17,,intern,Regulier,artist_00732,Vera Logdanidi,vera logdanidi
recyTDyRuMpkIT3kb,Ratherlost - 24hrs,2024-08-17,,intern,Regulier,artist_00448,Marco Shuttle,marco shuttle
recyTDyRuMpkIT3kb,Ratherlost - 24hrs,2024-08-17,,intern,Regulier,artist_00724,VRIL,vril
recyTDyRuMpkIT3kb,Ratherlost - 24hrs,2024-08-17,,intern,Regulier,artist_00276,GiGi FM,gigi fm
recyTDyRuMpkIT3kb,Ratherlost - 24hrs,2024-08-17,,intern,Regulier,artist_00119,Chami,chami
recyTDyRuMpkIT3kb,Ratherlost - 24hrs,2024-08-17,,intern,Regulier,artist_00524,Olivia Mendez,olivia mendez
recyTDyRuMpkIT3kb,Ratherlost - 24hrs,2024-08-17,,intern,Regulier,artist_00494,NDRX,ndrx
recEJqcrh9MQVCkC8,SlapFunk,2024-08-24,,extern,Regulier,artist_00274,Georgia,georgia
recEJqcrh9MQVCkC8,SlapFunk,2024-08-24,,extern,Regulier,artist_00226,Dungeon Meat,dungeon meat
recEJqcrh9MQVCkC8,SlapFunk,2024-08-24,,extern,Regulier,artist_00223,Doudou MD,doudou md
recEJqcrh9MQVCkC8,SlapFunk,2024-08-24,,extern,Regulier,artist_00623,Samuel Deep,samuel deep
recEJqcrh9MQVCkC8,SlapFunk,2024-08-24,,extern,Regulier,artist_00197,Daniele Temperilli,daniele temperilli
recEJqcrh9MQVCkC8,SlapFunk,2024-08-24,,extern,Regulier,artist_00112,Carlita,carlita
recEJqcrh9MQVCkC8,SlapFunk,2024-08-24,,extern,Regulier,artist_00557,Phone Traxxx,phone traxxx
recEJqcrh9MQVCkC8,SlapFunk,2024-08-24,,extern,Regulier,artist_00185,DJ Senc,dj senc
recf596my33xyfrLU,Live From Earth,2024-08-31,,intern,Regulier,artist_00217,Dissolver,dissolver
recf596my33xyfrLU,Live From Earth,2024-08-31,,intern,Regulier,artist_00386,LB aka LABAT,lb aka labat
recf596my33xyfrLU,Live From Earth,2024-08-31,,intern,Regulier,artist_00755,Yoshiko,yoshiko
recf596my33xyfrLU,Live From Earth,2024-08-31,,intern,Regulier,artist_00101,Bushbaby,bushbaby
recf596my33xyfrLU,Live From Earth,2024-08-31,,intern,Regulier,artist_00174,DJ Gigola,dj gigola
recf596my33xyfrLU,Live From Earth,2024-08-31,,intern,Regulier,artist_00651,Somewhen,somewhen
recf596my33xyfrLU,Live From Earth,2024-08-31,,intern,Regulier,artist_00255,Flansie,flansie
recf596my33xyfrLU,Live From Earth,2024-08-31,,intern,Regulier,artist_00504,Nene H,nene h
recf596my33xyfrLU,Live From Earth,2024-08-31,,intern,Regulier,artist_00758,Yung Singh,yung singh
recf596my33xyfrLU,Live From Earth,2024-08-31,,intern,Regulier,artist_00763,angelboy,angelboy
recf596my33xyfrLU,Live From Earth,2024-08-31,,intern,Regulier,artist_00381,Krampf,krampf
recf596my33xyfrLU,Live From Earth,2024-08-31,,intern,Regulier,artist_00547,Paul Seul,paul seul
recKuuVnwM9gRFt6o,Planet Lofi,2024-09-07,,extern,Regulier,artist_00028,Alex Kassian,alex kassian
recKuuVnwM9gRFt6o,Planet Lofi,2024-09-07,,extern,Regulier,artist_00248,Fafi Abdel Nour,fafi abdel nour
recKuuVnwM9gRFt6o,Planet Lofi,2024-09-07,,extern,Regulier,artist_00541,Parris,parris
recRSHgW6lXObnfDc,Patio,2024-09-08,,intern,Regulier,artist_00634,Selene,selene
recRSHgW6lXObnfDc,Patio,2024-09-08,,intern,Regulier,artist_00215,Dimi Angélis,dimi angélis
recRSHgW6lXObnfDc,Patio,2024-09-08,,intern,Regulier,artist_00031,Altinbas,altinbas
recRSHgW6lXObnfDc,Patio,2024-09-08,,intern,Regulier,artist_00353,Justine Perry,justine perry
recRSHgW6lXObnfDc,Patio,2024-09-08,,intern,Regulier,artist_00639,Setaoc Mass,setaoc mass
recLB2q5o5DZYIw3q,Monnom Black,2024-09-14,,intern,Regulier,artist_00167,DAX J,dax j
recLB2q5o5DZYIw3q,Monnom Black,2024-09-14,,intern,Regulier,artist_00125,Chontane,chontane
recLB2q5o5DZYIw3q,Monnom Black,2024-09-14,,intern,Regulier,artist_00717,UVB,uvb
recLB2q5o5DZYIw3q,Monnom Black,2024-09-14,,intern,Regulier,artist_00662,Stephanie Sykes,stephanie sykes
recLB2q5o5DZYIw3q,Monnom Black,2024-09-14,,intern,Regulier,artist_00279,Grace Dahl,grace dahl
recLB2q5o5DZYIw3q,Monnom Black,2024-09-14,,intern,Regulier,artist_00698,Thomas P. Heckmann,thomas p. heckmann
recLB2q5o5DZYIw3q,Monnom Black,2024-09-14,,intern,Regulier,artist_00718,Umwelt,umwelt
recLB2q5o5DZYIw3q,Monnom Black,2024-09-14,,intern,Regulier,artist_00722,VIL,vil
recLB2q5o5DZYIw3q,Monnom Black,2024-09-14,,intern,Regulier,artist_00108,CRAVO,cravo
recZlirea7Z46TAgq,TLM Airlines,2024-09-14,,intern,Regulier,artist_00682,TLM  Airlines,tlm airlines
rec0ukDASokXNKDIK,Patio,2024-09-15,,intern,Regulier,artist_00772,mul/ANNA,mul/anna
rec0ukDASokXNKDIK,Patio,2024-09-15,,intern,Regulier,artist_00033,Amanda Mussi,amanda mussi
rec0ukDASokXNKDIK,Patio,2024-09-15,,intern,Regulier,artist_00359,Kaiser,kaiser
rec0ukDASokXNKDIK,Patio,2024-09-15,,intern,Regulier,artist_00753,Yanamaste,yanamaste
rec0ukDASokXNKDIK,Patio,2024-09-15,,intern,Regulier,artist_00188,DJ TOOL,dj tool
rectMVK6G91kPgzVW,Lofi w/ Luuk van Dijk,2024-09-20,,intern,Regulier,artist_00385,Kyra Khaldi,kyra khaldi
rectMVK6G91kPgzVW,Lofi w/ Luuk van Dijk,2024-09-20,,intern,Regulier,artist_00208,Demi Riquísimo,demi riquísimo
rectMVK6G91kPgzVW,Lofi w/ Luuk van Dijk,2024-09-20,,intern,Regulier,artist_00715,Tsepo,tsepo
rectMVK6G91kPgzVW,Lofi w/ Luuk van Dijk,2024-09-20,,intern,Regulier,artist_00425,Luuk van Dijk,luuk van dijk
rectMVK6G91kPgzVW,Lofi w/ Luuk van Dijk,2024-09-20,,intern,Regulier,artist_00392,Laidlaw,laidlaw
rectMVK6G91kPgzVW,Lofi w/ Luuk van Dijk,2024-09-20,,intern,Regulier,artist_00463,Matisa,matisa
recaEkiGNO5q5zOmL,Patio - Courtyard Closing,2024-09-29,,intern,Regulier,artist_00500,Nala Brown,nala brown
recaEkiGNO5q5zOmL,Patio - Courtyard Closing,2024-09-29,,intern,Regulier,artist_00759,Zenker Brothers,zenker brothers
recaEkiGNO5q5zOmL,Patio - Courtyard Closing,2024-09-29,,intern,Regulier,artist_00554,Philippa Pacho,philippa pacho
recaEkiGNO5q5zOmL,Patio - Courtyard Closing,2024-09-29,,intern,Regulier,artist_00747,Woody92,woody92
recaEkiGNO5q5zOmL,Patio - Courtyard Closing,2024-09-29,,intern,Regulier,artist_00179,DJ MELL G,dj mell g
recXv3OYWXd9XbyQ4,MINDSCAPE,2024-10-04,,intern,Regulier,artist_00555,Philou Celaries,philou celaries
recXv3OYWXd9XbyQ4,MINDSCAPE,2024-10-04,,intern,Regulier,artist_00452,Marino Canal,marino canal
recXv3OYWXd9XbyQ4,MINDSCAPE,2024-10-04,,intern,Regulier,artist_00723,VNTM,vntm
recXv3OYWXd9XbyQ4,MINDSCAPE,2024-10-04,,intern,Regulier,artist_00021,Ae:ther,ae:ther
recz08Xz9pwpebo2y,Club Roto,2024-10-05,,intern,Regulier,artist_00584,Reiss,reiss
recz08Xz9pwpebo2y,Club Roto,2024-10-05,,intern,Regulier,artist_00511,Noach,noach
recz08Xz9pwpebo2y,Club Roto,2024-10-05,,intern,Regulier,artist_00706,Tommy Chikara,tommy chikara
recz08Xz9pwpebo2y,Club Roto,2024-10-05,,intern,Regulier,artist_00413,Locklead,locklead
recz08Xz9pwpebo2y,Club Roto,2024-10-05,,intern,Regulier,artist_00113,Carlos Valdes,carlos valdes
recz08Xz9pwpebo2y,Club Roto,2024-10-05,,intern,Regulier,artist_00345,Julian Anthony,julian anthony
recz08Xz9pwpebo2y,Club Roto,2024-10-05,,intern,Regulier,artist_00740,Voigtmann,voigtmann
recwkONuOxIt9ODcn,Live From Earth - ADE,2024-10-17,,intern,Regulier,artist_00174,DJ Gigola,dj gigola
recwkONuOxIt9ODcn,Live From Earth - ADE,2024-10-17,,intern,Regulier,artist_00429,MCR-T,mcr-t
recwkONuOxIt9ODcn,Live From Earth - ADE,2024-10-17,,intern,Regulier,artist_00430,MRD,mrd
recwkONuOxIt9ODcn,Live From Earth - ADE,2024-10-17,,intern,Regulier,artist_00325,Jennifer Cardini,jennifer cardini
recwkONuOxIt9ODcn,Live From Earth - ADE,2024-10-17,,intern,Regulier,artist_00095,Boys Noize,boys noize
recwkONuOxIt9ODcn,Live From Earth - ADE,2024-10-17,,intern,Regulier,artist_00070,Bauernfeind,bauernfeind
recwkONuOxIt9ODcn,Live From Earth - ADE,2024-10-17,,intern,Regulier,artist_00649,Slimfit,slimfit
recwkONuOxIt9ODcn,Live From Earth - ADE,2024-10-17,,intern,Regulier,artist_00150,Courtesy,courtesy
recwkONuOxIt9ODcn,Live From Earth - ADE,2024-10-17,,intern,Regulier,artist_00011,ALCATRAZ,alcatraz
recwkONuOxIt9ODcn,Live From Earth - ADE,2024-10-17,,intern,Regulier,artist_00343,Juicy Romance,juicy romance
recwkONuOxIt9ODcn,Live From Earth - ADE,2024-10-17,,intern,Regulier,artist_00232,Ellen Allien,ellen allien
recwkONuOxIt9ODcn,Live From Earth - ADE,2024-10-17,,intern,Regulier,artist_00216,Diora,diora
recwkONuOxIt9ODcn,Live From Earth - ADE,2024-10-17,,intern,Regulier,artist_00201,Daria Kolosova,daria kolosova
recvZdTSXJGeAVphr,VBX - ADE,2024-10-18,,intern,Regulier,artist_00584,Reiss,reiss
recvZdTSXJGeAVphr,VBX - ADE,2024-10-18,,intern,Regulier,artist_00549,Peach,peach
recvZdTSXJGeAVphr,VBX - ADE,2024-10-18,,intern,Regulier,artist_00606,Ryan Elliott,ryan elliott
recvZdTSXJGeAVphr,VBX - ADE,2024-10-18,,intern,Regulier,artist_00642,Shanti Celeste,shanti celeste
recvZdTSXJGeAVphr,VBX - ADE,2024-10-18,,intern,Regulier,artist_00520,Ogazón,ogazón
recvZdTSXJGeAVphr,VBX - ADE,2024-10-18,,intern,Regulier,artist_00531,PLO Man,plo man
recvZdTSXJGeAVphr,VBX - ADE,2024-10-18,,intern,Regulier,artist_00268,Gabbs,gabbs
recvZdTSXJGeAVphr,VBX - ADE,2024-10-18,,intern,Regulier,artist_00349,Junki Inoue,junki inoue
recvZdTSXJGeAVphr,VBX - ADE,2024-10-18,,intern,Regulier,artist_00475,Mia Cecille,mia cecille
recvZdTSXJGeAVphr,VBX - ADE,2024-10-18,,intern,Regulier,artist_00225,Dresden,dresden
recq3vAK9CRMhXURc,Agrio Club - ADE,2024-10-19,,intern,Regulier,artist_00704,Tjade,tjade
recq3vAK9CRMhXURc,Agrio Club - ADE,2024-10-19,,intern,Regulier,artist_00432,Maara,maara
recq3vAK9CRMhXURc,Agrio Club - ADE,2024-10-19,,intern,Regulier,artist_00026,Aldonna,aldonna
recq3vAK9CRMhXURc,Agrio Club - ADE,2024-10-19,,intern,Regulier,artist_00621,Sam Alfred,sam alfred
recq3vAK9CRMhXURc,Agrio Club - ADE,2024-10-19,,intern,Regulier,artist_00658,Spray,spray
recq3vAK9CRMhXURc,Agrio Club - ADE,2024-10-19,,intern,Regulier,artist_00084,Berkan V8,berkan v8
recq3vAK9CRMhXURc,Agrio Club - ADE,2024-10-19,,intern,Regulier,artist_00049,Audrey Danza,audrey danza
recq3vAK9CRMhXURc,Agrio Club - ADE,2024-10-19,,intern,Regulier,artist_00198,Danielle,danielle
recq3vAK9CRMhXURc,Agrio Club - ADE,2024-10-19,,intern,Regulier,artist_00032,Amaliah,amaliah
rec6yIcyCmQxrBXT7,Rush Hour - ADE,2024-10-19,,intern,Regulier,artist_00041,Antal,antal
rec6yIcyCmQxrBXT7,Rush Hour - ADE,2024-10-19,,intern,Regulier,artist_00597,Ron Trent,ron trent
rec6yIcyCmQxrBXT7,Rush Hour - ADE,2024-10-19,,intern,Regulier,artist_00378,Kléo,kléo
rec6yIcyCmQxrBXT7,Rush Hour - ADE,2024-10-19,,intern,Regulier,artist_00629,Sassy J,sassy j
rec6yIcyCmQxrBXT7,Rush Hour - ADE,2024-10-19,,intern,Regulier,artist_00141,Coco Maria,coco maria
rec6yIcyCmQxrBXT7,Rush Hour - ADE,2024-10-19,,intern,Regulier,artist_00358,Kaidi Tatham,kaidi tatham
rec6yIcyCmQxrBXT7,Rush Hour - ADE,2024-10-19,,intern,Regulier,artist_00196,Daniel Monaco,daniel monaco
recx2LAwsPfdPcr9K,CODA - ADE,2024-10-20,,intern,Regulier,artist_00638,Serti,serti
recx2LAwsPfdPcr9K,CODA - ADE,2024-10-20,,intern,Regulier,artist_00133,Clarisa Kimskii,clarisa kimskii
recx2LAwsPfdPcr9K,CODA - ADE,2024-10-20,,intern,Regulier,artist_00572,Quelza,quelza
recx2LAwsPfdPcr9K,CODA - ADE,2024-10-20,,intern,Regulier,artist_00219,Dj Nobu,dj nobu
recx2LAwsPfdPcr9K,CODA - ADE,2024-10-20,,intern,Regulier,artist_00528,Oscar Mulero,oscar mulero
recx2LAwsPfdPcr9K,CODA - ADE,2024-10-20,,intern,Regulier,artist_00448,Marco Shuttle,marco shuttle
recx2LAwsPfdPcr9K,CODA - ADE,2024-10-20,,intern,Regulier,artist_00321,Jane Fitz,jane fitz
recx2LAwsPfdPcr9K,CODA - ADE,2024-10-20,,intern,Regulier,artist_00503,Nelly,nelly
recx2LAwsPfdPcr9K,CODA - ADE,2024-10-20,,intern,Regulier,artist_00374,Kia,kia
recx2LAwsPfdPcr9K,CODA - ADE,2024-10-20,,intern,Regulier,artist_00585,Reptant,reptant
recx2LAwsPfdPcr9K,CODA - ADE,2024-10-20,,intern,Regulier,artist_00272,Garçon,garçon
recx2LAwsPfdPcr9K,CODA - ADE,2024-10-20,,intern,Regulier,artist_00676,Sybil,sybil
recDXm503W8dkWDy8,Superstrings,2024-10-26,,intern,Regulier,artist_00671,Superstrings,superstrings
recc0yvNwDx7XijSS,KAOS w/ Héctor Oaks,2024-11-01,,intern,Regulier,artist_00302,Héctor Oaks,héctor oaks
recc0yvNwDx7XijSS,KAOS w/ Héctor Oaks,2024-11-01,,intern,Regulier,artist_00009,ADIEL,adiel
recc0yvNwDx7XijSS,KAOS w/ Héctor Oaks,2024-11-01,,intern,Regulier,artist_00114,Carmen Electro,carmen electro
recc0yvNwDx7XijSS,KAOS w/ Héctor Oaks,2024-11-01,,intern,Regulier,artist_00529,P.E.A.R.L.,p.e.a.r.l.
recc0yvNwDx7XijSS,KAOS w/ Héctor Oaks,2024-11-01,,intern,Regulier,artist_00513,Not A Headliner,not a headliner
recxIpm1Jn2FXxK1U,Halloween by VS,2024-11-02,,extern,Regulier,artist_00488,Morgan,morgan
recxIpm1Jn2FXxK1U,Halloween by VS,2024-11-02,,extern,Regulier,artist_00242,Essets,essets
recxIpm1Jn2FXxK1U,Halloween by VS,2024-11-02,,extern,Regulier,artist_00490,Moxes,moxes
recxIpm1Jn2FXxK1U,Halloween by VS,2024-11-02,,extern,Regulier,artist_00084,Berkan V8,berkan v8
recxIpm1Jn2FXxK1U,Halloween by VS,2024-11-02,,extern,Regulier,artist_00249,Fais Le Beau,fais le beau
recxIpm1Jn2FXxK1U,Halloween by VS,2024-11-02,,extern,Regulier,artist_00485,Moody Mehran,moody mehran
recxIpm1Jn2FXxK1U,Halloween by VS,2024-11-02,,extern,Regulier,artist_00263,Freakenstein,freakenstein
recxIpm1Jn2FXxK1U,Halloween by VS,2024-11-02,,extern,Regulier,artist_00177,DJ Killing,dj killing
recksbRoLIfciT098,WEVAL Selects,2024-11-09,,intern,Regulier,artist_00744,Weval,weval
recksbRoLIfciT098,WEVAL Selects,2024-11-09,,intern,Regulier,artist_00444,Mano Le Tough,mano le tough
recksbRoLIfciT098,WEVAL Selects,2024-11-09,,intern,Regulier,artist_00324,Jasper Tygner,jasper tygner
recksbRoLIfciT098,WEVAL Selects,2024-11-09,,intern,Regulier,artist_00027,Aletha,aletha
recAwU68jENbcF0QD,Curated by Rozie,2024-11-10,,intern,Regulier,artist_00228,EMILIJA,emilija
recAwU68jENbcF0QD,Curated by Rozie,2024-11-10,,intern,Regulier,artist_00603,Rozie,rozie
recAwU68jENbcF0QD,Curated by Rozie,2024-11-10,,intern,Regulier,artist_00195,Dangerous Dreaming,dangerous dreaming
recAwU68jENbcF0QD,Curated by Rozie,2024-11-10,,intern,Regulier,artist_00507,Newtone,newtone
recAwU68jENbcF0QD,Curated by Rozie,2024-11-10,,intern,Regulier,artist_00166,DART,dart
recoYyPUOnWQy7ReG,"Lofi w/ Speedy J, MARRØN, Mareena X TGIB",2024-11-16,,intern,Regulier,artist_00656,Speedy J,speedy j
recoYyPUOnWQy7ReG,"Lofi w/ Speedy J, MARRØN, Mareena X TGIB",2024-11-16,,intern,Regulier,artist_00428,MARRØN,marrøn
recoYyPUOnWQy7ReG,"Lofi w/ Speedy J, MARRØN, Mareena X TGIB",2024-11-16,,intern,Regulier,artist_00449,Mareena,mareena
recoYyPUOnWQy7ReG,"Lofi w/ Speedy J, MARRØN, Mareena X TGIB",2024-11-16,,intern,Regulier,artist_00499,Najel,najel
recoYyPUOnWQy7ReG,"Lofi w/ Speedy J, MARRØN, Mareena X TGIB",2024-11-16,,intern,Regulier,artist_00566,Prance,prance
recoYyPUOnWQy7ReG,"Lofi w/ Speedy J, MARRØN, Mareena X TGIB",2024-11-16,,intern,Regulier,artist_00402,Lea Occhi,lea occhi
recNKXylOYuTcfncW,Lofi w/ Bart Skils,2024-11-22,,intern,Regulier,artist_00066,Bart Skils,bart skils
recNKXylOYuTcfncW,Lofi w/ Bart Skils,2024-11-22,,intern,Regulier,artist_00380,Konstantin Sibold,konstantin sibold
recAOAG4ctP65s9tF,Lofi w/ Gerd Janson,2024-11-23,,intern,Regulier,artist_00275,Gerd Janson,gerd janson
recAOAG4ctP65s9tF,Lofi w/ Gerd Janson,2024-11-23,,intern,Regulier,artist_00305,ISAbella,isabella
recAOAG4ctP65s9tF,Lofi w/ Gerd Janson,2024-11-23,,intern,Regulier,artist_00282,HAAi,haai
recAOAG4ctP65s9tF,Lofi w/ Gerd Janson,2024-11-23,,intern,Regulier,artist_00519,Oceanic,oceanic
recBh5P9g5Mz57yXQ,Forza,2024-11-24,,intern,Regulier,artist_00244,Eva Vrijdag,eva vrijdag
recBh5P9g5Mz57yXQ,Forza,2024-11-24,,intern,Regulier,artist_00411,Lin C,lin c
recBh5P9g5Mz57yXQ,Forza,2024-11-24,,intern,Regulier,artist_00672,Surf 2 Glory,surf 2 glory
recBh5P9g5Mz57yXQ,Forza,2024-11-24,,intern,Regulier,artist_00725,Valeby,valeby
recBh5P9g5Mz57yXQ,Forza,2024-11-24,,intern,Regulier,artist_00655,Spacer Woman,spacer woman
recBh5P9g5Mz57yXQ,Forza,2024-11-24,,intern,Regulier,artist_00288,Helena Lauwaert,helena lauwaert
rec5iHx7XtKJzyO8e,Lofi w/ Philou Louzolo & Cincity,2024-11-29,,intern,Regulier,artist_00556,Philou Louzolo,philou louzolo
rec5iHx7XtKJzyO8e,Lofi w/ Philou Louzolo & Cincity,2024-11-29,,intern,Regulier,artist_00129,Cincity,cincity
recsRrCnn0F81cSWt,VBX & SlapFunk presents fabric25: Continuum,2024-11-30,,extern,Regulier,artist_00153,Craig Richards,craig richards
recsRrCnn0F81cSWt,VBX & SlapFunk presents fabric25: Continuum,2024-11-30,,extern,Regulier,artist_00549,Peach,peach
recsRrCnn0F81cSWt,VBX & SlapFunk presents fabric25: Continuum,2024-11-30,,extern,Regulier,artist_00270,Gabrielle Kwarteng,gabrielle kwarteng
recsRrCnn0F81cSWt,VBX & SlapFunk presents fabric25: Continuum,2024-11-30,,extern,Regulier,artist_00128,Christian AB,christian ab
recsRrCnn0F81cSWt,VBX & SlapFunk presents fabric25: Continuum,2024-11-30,,extern,Regulier,artist_00573,Quest,quest
recsRrCnn0F81cSWt,VBX & SlapFunk presents fabric25: Continuum,2024-11-30,,extern,Regulier,artist_00112,Carlita,carlita
recsRrCnn0F81cSWt,VBX & SlapFunk presents fabric25: Continuum,2024-11-30,,extern,Regulier,artist_00262,Francesco del Garda,francesco del garda
recsRrCnn0F81cSWt,VBX & SlapFunk presents fabric25: Continuum,2024-11-30,,extern,Regulier,artist_00287,Helena Hauff,helena hauff
recsRrCnn0F81cSWt,VBX & SlapFunk presents fabric25: Continuum,2024-11-30,,extern,Regulier,artist_00113,Carlos Valdes,carlos valdes
recsRrCnn0F81cSWt,VBX & SlapFunk presents fabric25: Continuum,2024-11-30,,extern,Regulier,artist_00502,Naone,naone
recsRrCnn0F81cSWt,VBX & SlapFunk presents fabric25: Continuum,2024-11-30,,extern,Regulier,artist_00285,Harry McCanna,harry mccanna
recsRrCnn0F81cSWt,VBX & SlapFunk presents fabric25: Continuum,2024-11-30,,extern,Regulier,artist_00223,Doudou MD,doudou md
recsRrCnn0F81cSWt,VBX & SlapFunk presents fabric25: Continuum,2024-11-30,,extern,Regulier,artist_00695,The Ghost,the ghost
recsRrCnn0F81cSWt,VBX & SlapFunk presents fabric25: Continuum,2024-11-30,,extern,Regulier,artist_00623,Samuel Deep,samuel deep
recsRrCnn0F81cSWt,VBX & SlapFunk presents fabric25: Continuum,2024-11-30,,extern,Regulier,artist_00584,Reiss,reiss
recKDy4yjVB9DAjN9,Bordello a Parigi,2024-12-06,,extern,Regulier,artist_00325,Jennifer Cardini,jennifer cardini
recWOv7Xw2iGUCaM2,Tjade presents: Agrio Club,2024-12-07,,intern,Regulier,artist_00704,Tjade,tjade
recWOv7Xw2iGUCaM2,Tjade presents: Agrio Club,2024-12-07,,intern,Regulier,artist_00256,Flo Massé,flo massé
recWOv7Xw2iGUCaM2,Tjade presents: Agrio Club,2024-12-07,,intern,Regulier,artist_00010,AIDA,aida
recWOv7Xw2iGUCaM2,Tjade presents: Agrio Club,2024-12-07,,intern,Regulier,artist_00615,SOLIT,solit
recE6Gcy4pwWALOW3,Frenzy,2024-12-14,,intern,Regulier,artist_00409,Liane,liane
recE6Gcy4pwWALOW3,Frenzy,2024-12-14,,intern,Regulier,artist_00254,Fireground,fireground
recE6Gcy4pwWALOW3,Frenzy,2024-12-14,,intern,Regulier,artist_00024,Alarico,alarico
recE6Gcy4pwWALOW3,Frenzy,2024-12-14,,intern,Regulier,artist_00464,Matrixxman,matrixxman
recE6Gcy4pwWALOW3,Frenzy,2024-12-14,,intern,Regulier,artist_00692,Temudo,temudo
recE6Gcy4pwWALOW3,Frenzy,2024-12-14,,intern,Regulier,artist_00398,Laure Croft,laure croft
recPw7CBS8sRfbvVd,Hunee b2b Antal,2024-12-20,,intern,Regulier,artist_00041,Antal,antal
recPw7CBS8sRfbvVd,Hunee b2b Antal,2024-12-20,,intern,Regulier,artist_00283,HUNEE,hunee
recuU3F0PMUtS01gy,Mindscape,2024-12-27,,intern,Regulier,artist_00723,VNTM,vntm
recuU3F0PMUtS01gy,Mindscape,2024-12-27,,intern,Regulier,artist_00373,KiNK,kink
recuU3F0PMUtS01gy,Mindscape,2024-12-27,,intern,Regulier,artist_00616,STERAC,sterac
recuU3F0PMUtS01gy,Mindscape,2024-12-27,,intern,Regulier,artist_00575,ROD,rod
recuU3F0PMUtS01gy,Mindscape,2024-12-27,,intern,Regulier,artist_00471,Megan Leber,megan leber
recbDVPykUmXVCayQ,Nali,2024-12-29,,intern,Regulier,artist_00346,Julian Muller,julian muller
recbDVPykUmXVCayQ,Nali,2024-12-29,,intern,Regulier,artist_00103,CAIVA,caiva
recbDVPykUmXVCayQ,Nali,2024-12-29,,intern,Regulier,artist_00074,Bebe Bad,bebe bad
recbDVPykUmXVCayQ,Nali,2024-12-29,,intern,Regulier,artist_00430,MRD,mrd
recbDVPykUmXVCayQ,Nali,2024-12-29,,intern,Regulier,artist_00675,Swimming Paul,swimming paul
reccRmenOFwitvgeX,Ratherlost - New Year's Day,2025-01-01,progressieve techno,intern,Regulier,artist_00594,Roger Gerressen,roger gerressen
reccRmenOFwitvgeX,Ratherlost - New Year's Day,2025-01-01,progressieve techno,intern,Regulier,artist_00183,DJ Pete,dj pete
reccRmenOFwitvgeX,Ratherlost - New Year's Day,2025-01-01,progressieve techno,intern,Regulier,artist_00520,Ogazón,ogazón
reccRmenOFwitvgeX,Ratherlost - New Year's Day,2025-01-01,progressieve techno,intern,Regulier,artist_00666,Stranger,stranger
reccRmenOFwitvgeX,Ratherlost - New Year's Day,2025-01-01,progressieve techno,intern,Regulier,artist_00554,Philippa Pacho,philippa pacho
reccRmenOFwitvgeX,Ratherlost - New Year's Day,2025-01-01,progressieve techno,intern,Regulier,artist_00657,Spekki Webu,spekki webu
reccRmenOFwitvgeX,Ratherlost - New Year's Day,2025-01-01,progressieve techno,intern,Regulier,artist_00184,DJ Red,dj red
reccRmenOFwitvgeX,Ratherlost - New Year's Day,2025-01-01,progressieve techno,intern,Regulier,artist_00568,Priori,priori
reccRmenOFwitvgeX,Ratherlost - New Year's Day,2025-01-01,progressieve techno,intern,Regulier,artist_00414,Loek Frey,loek frey
reccRmenOFwitvgeX,Ratherlost - New Year's Day,2025-01-01,progressieve techno,intern,Regulier,artist_00644,Shoal,shoal
reccRmenOFwitvgeX,Ratherlost - New Year's Day,2025-01-01,progressieve techno,intern,Regulier,artist_00564,Polygonia,polygonia
reccRmenOFwitvgeX,Ratherlost - New Year's Day,2025-01-01,progressieve techno,intern,Regulier,artist_00221,Djrum,djrum
