event_id,event_name,event_date,genre,kind,event_type,artist_name_raw,artist_name_clean,source_column,position_in_lineup
rec5eqtvPF042JM4I,"Lofi w/ ØTTA, Daria Kolosova b2b Lolsnake, BIIANCO b2b Fumi, Technoslave 69",2025-12-27,commerciele new school techno,intern,Regulier,ØTTA,øtta,artist_source,5
rec5eqtvPF042JM4I,"Lofi w/ ØTTA, Daria Kolosova b2b Lolsnake, BIIANCO b2b Fumi, Technoslave 69",2025-12-27,commerciele new school techno,intern,Regulier,BIIANCO,biianco,artist_source,6
recpfelSTnDOwd4OZ,Palet  - NYE,2025-12-31,left field house & techno,intern,Regulier,Bambounou,bambounou,artist_source,1
recpfelSTnDOwd4OZ,Palet  - NYE,2025-12-31,left field house & techno,intern,Regulier,Malindi,malindi,artist_source,2
recpfelSTnDOwd4OZ,Palet  - NYE,2025-12-31,left field house & techno,intern,Regulier,Tsepo,tsepo,artist_source,3
recpfelSTnDOwd4OZ,Palet  - NYE,2025-12-31,left field house & techno,intern,Regulier,Boris Coelman,boris coelman,artist_source,4
recpfelSTnDOwd4OZ,Palet  - NYE,2025-12-31,left field house & techno,intern,Regulier,Gabrielle Kwarteng,gabrielle kwarteng,artist_source,5
recpfelSTnDOwd4OZ,Palet  - NYE,2025-12-31,left field house & techno,intern,Regulier,TINS,tins,artist_source,6
recpfelSTnDOwd4OZ,Palet  - NYE,2025-12-31,left field house & techno,intern,Regulier,Rozaly,rozaly,artist_source,7
recpfelSTnDOwd4OZ,Palet  - NYE,2025-12-31,left field house & techno,intern,Regulier,Cormac,cormac,artist_source,8
recpfelSTnDOwd4OZ,Palet  - NYE,2025-12-31,left field house & techno,intern,Regulier,Bibtiana,bibtiana,artist_source,9
recyT2Qzdf2NC58dB,Ratherlost - NYD,2026-01-01,progressieve techno,intern,Regulier,Aaron J,aaron j,artist_source,1
recyT2Qzdf2NC58dB,Ratherlost - NYD,2026-01-01,progressieve techno,intern,Regulier,Andy Martin,andy martin,artist_source,2
recyT2Qzdf2NC58dB,Ratherlost - NYD,2026-01-01,progressieve techno,intern,Regulier,Donato Dozzy,donato dozzy,artist_source,3
recyT2Qzdf2NC58dB,Ratherlost - NYD,2026-01-01,progressieve techno,intern,Regulier,Nelly,nelly,artist_source,4
recyT2Qzdf2NC58dB,Ratherlost - NYD,2026-01-01,progressieve techno,intern,Regulier,Marius Bø,marius bø,artist_source,5
recyT2Qzdf2NC58dB,Ratherlost - NYD,2026-01-01,progressieve techno,intern,Regulier,Oceanic,oceanic,artist_source,6
recyT2Qzdf2NC58dB,Ratherlost - NYD,2026-01-01,progressieve techno,intern,Regulier,Paquita Gordon,paquita gordon,artist_source,7
recyT2Qzdf2NC58dB,Ratherlost - NYD,2026-01-01,progressieve techno,intern,Regulier,Sandrien,sandrien,artist_source,8
recyT2Qzdf2NC58dB,Ratherlost - NYD,2026-01-01,progressieve techno,intern,Regulier,Marco Shuttle,marco shuttle,artist_source,9
rec5tcHw7GU8n9sba,Contrarium AV shows,2026-01-10,progressieve techno,intern,Regulier,Young Marco & Max Frimout,young marco & max frimout,artist_source,1
rec5tcHw7GU8n9sba,Contrarium AV shows,2026-01-10,progressieve techno,intern,Regulier,VRIL,vril,artist_source,2
recwv74fEYJ9tUBVI,Contrarium AV shows,2026-01-16,progressieve techno,intern,Regulier,JakoJako,jakojako,artist_source,1
recwv74fEYJ9tUBVI,Contrarium AV shows,2026-01-16,progressieve techno,intern,Regulier,Maarten Vos,maarten vos,artist_source,2
recbkJglu6xqumvLG,Contrarium club night,2026-01-17,progressieve techno,intern,Regulier,Shoal,shoal,artist_source,1
recbkJglu6xqumvLG,Contrarium club night,2026-01-17,progressieve techno,intern,Regulier,Dasha Rush,dasha rush,artist_source,2
recbkJglu6xqumvLG,Contrarium club night,2026-01-17,progressieve techno,intern,Regulier,Spekki Webu,spekki webu,artist_source,3
recgdGD58Dok1mDOB,Colyn - All Night Long,2026-01-23,Melodic commercieel,intern,Regulier,Collé,collé,artist_source,1
recgdGD58Dok1mDOB,Colyn - All Night Long,2026-01-23,Melodic commercieel,intern,Regulier,Colyn,colyn,artist_source,2
recxr36ouLBsOaI2W,Charlotte de Witte,2026-01-31,techno,intern,Regulier,SAMOH,samoh,artist_source,1
recxr36ouLBsOaI2W,Charlotte de Witte,2026-01-31,techno,intern,Regulier,Carmen Lisa,carmen lisa,artist_source,2
recxr36ouLBsOaI2W,Charlotte de Witte,2026-01-31,techno,intern,Regulier,Charlotte de Witte,charlotte de witte,artist_source,3
recxr36ouLBsOaI2W,Charlotte de Witte,2026-01-31,techno,intern,Regulier,Selene,selene,artist_source,4
recibDirI9Ugfs083,Mau P all night long,2026-02-06,tech house,intern,Regulier,Mau P,mau p,artist_source,1
recKOjDFflC0tKSaE,MASONICS,2026-02-07,"""commerciele new school techno, techno""",intern,Regulier,Héctor Oaks,héctor oaks,artist_source,1
recKOjDFflC0tKSaE,MASONICS,2026-02-07,"""commerciele new school techno, techno""",intern,Regulier,Vanille,vanille,artist_source,2
recKOjDFflC0tKSaE,MASONICS,2026-02-07,"""commerciele new school techno, techno""",intern,Regulier,Patrick Mason,patrick mason,artist_source,3
recKOjDFflC0tKSaE,MASONICS,2026-02-07,"""commerciele new school techno, techno""",intern,Regulier,Prance,prance,artist_source,4
recnJmQhEwNFQkbXx,Dixon,2026-02-08,Melodic,intern,Regulier,Tsepo,tsepo,artist_source,1
recnJmQhEwNFQkbXx,Dixon,2026-02-08,Melodic,intern,Regulier,Dixon,dixon,artist_source,2
recZCTohfhlZEaGUf,SHADOWPRINT,2026-02-14,commerciele old school techno,intern,Regulier,Weska,weska,artist_source,1
recZCTohfhlZEaGUf,SHADOWPRINT,2026-02-14,commerciele old school techno,intern,Regulier,Bart Skils,bart skils,artist_source,2
recZCTohfhlZEaGUf,SHADOWPRINT,2026-02-14,commerciele old school techno,intern,Regulier,Boris Werner,boris werner,artist_source,3
recZCTohfhlZEaGUf,SHADOWPRINT,2026-02-14,commerciele old school techno,intern,Regulier,Pan-Pot,pan-pot,artist_source,4
recRGSERDwVLqoycU,"Lofi w/ Sally C, Bradley Zero, Berkan V8, Kyra Khaldi",2026-02-21,left field house & techno,intern,Regulier,Bradley Zero,bradley zero,artist_source,1
recRGSERDwVLqoycU,"Lofi w/ Sally C, Bradley Zero, Berkan V8, Kyra Khaldi",2026-02-21,left field house & techno,intern,Regulier,Kyra Khaldi,kyra khaldi,artist_source,2
recRGSERDwVLqoycU,"Lofi w/ Sally C, Bradley Zero, Berkan V8, Kyra Khaldi",2026-02-21,left field house & techno,intern,Regulier,Berkan V8,berkan v8,artist_source,3
recRGSERDwVLqoycU,"Lofi w/ Sally C, Bradley Zero, Berkan V8, Kyra Khaldi",2026-02-21,left field house & techno,intern,Regulier,Sally C,sally c,artist_source,4
recHSHtzqPIt2utQ5,Mall Grab - 10 Years Tour,2026-03-01,house,intern,Regulier,Mall Grab,mall grab,artist_source,1
recHSHtzqPIt2utQ5,Mall Grab - 10 Years Tour,2026-03-01,house,intern,Regulier,Mees Javois,mees javois,artist_source,2
recHSHtzqPIt2utQ5,Mall Grab - 10 Years Tour,2026-03-01,house,intern,Regulier,Lola Edo,lola edo,artist_source,3
recsyZr2LofKvMZi8,DVS1 x Ratherlost present The Wall of Sound,2026-03-06,progressieve techno,intern,Regulier,Tim Reaper,tim reaper,artist_source,1
recsyZr2LofKvMZi8,DVS1 x Ratherlost present The Wall of Sound,2026-03-06,progressieve techno,intern,Regulier,GiGi FM,gigi fm,artist_source,2
recsyZr2LofKvMZi8,DVS1 x Ratherlost present The Wall of Sound,2026-03-06,progressieve techno,intern,Regulier,Pariah,pariah,artist_source,3
recsyZr2LofKvMZi8,DVS1 x Ratherlost present The Wall of Sound,2026-03-06,progressieve techno,intern,Regulier,Darwin,darwin,artist_source,4
recsyZr2LofKvMZi8,DVS1 x Ratherlost present The Wall of Sound,2026-03-06,progressieve techno,intern,Regulier,DJ Pete,dj pete,artist_source,5
rec93RDXOkCAcXSzB,DVS1 x Ratherlost present The Wall of Sound,2026-03-07,progressieve techno,intern,Regulier,Richie Hawtin,richie hawtin,artist_source,1
rec93RDXOkCAcXSzB,DVS1 x Ratherlost present The Wall of Sound,2026-03-07,progressieve techno,intern,Regulier,DVS1,dvs1,artist_source,2
rec93RDXOkCAcXSzB,DVS1 x Ratherlost present The Wall of Sound,2026-03-07,progressieve techno,intern,Regulier,Josey Rebelle,josey rebelle,artist_source,3
rec93RDXOkCAcXSzB,DVS1 x Ratherlost present The Wall of Sound,2026-03-07,progressieve techno,intern,Regulier,Samuel Deep,samuel deep,artist_source,4
recNYl59LEzreiWDb,Kevin De Vries,2026-03-13,Melodic commercieel,intern,Regulier,LINSKA,linska,artist_source,1
recNYl59LEzreiWDb,Kevin De Vries,2026-03-13,Melodic commercieel,intern,Regulier,Kevin De Vries,kevin de vries,artist_source,2
rectkvAKTImkzBlxq,Agrio Club,2026-03-14,Bounce / trance,intern,Regulier,Kara Okay,kara okay,artist_source,1
rectkvAKTImkzBlxq,Agrio Club,2026-03-14,Bounce / trance,intern,Regulier,Paige Tomlinson,paige tomlinson,artist_source,2
rectkvAKTImkzBlxq,Agrio Club,2026-03-14,Bounce / trance,intern,Regulier,Julie Desire,julie desire,artist_source,3
rectkvAKTImkzBlxq,Agrio Club,2026-03-14,Bounce / trance,intern,Regulier,Tjade,tjade,artist_source,4
rectkvAKTImkzBlxq,Agrio Club,2026-03-14,Bounce / trance,intern,Regulier,Paige Tomlinson,paige tomlinson,artist_source,5
recRrxu1wd5GDpCIX,Lofi w/ Bontan,2026-03-21,tech house,intern,Regulier,Philou Louzolo,philou louzolo,artist_source,1
recRrxu1wd5GDpCIX,Lofi w/ Bontan,2026-03-21,tech house,intern,Regulier,Us Two,us two,artist_source,2
recRrxu1wd5GDpCIX,Lofi w/ Bontan,2026-03-21,tech house,intern,Regulier,DAF,daf,artist_source,3
recRrxu1wd5GDpCIX,Lofi w/ Bontan,2026-03-21,tech house,intern,Regulier,Bontan,bontan,artist_source,4
recoULeIyuIKNReDQ,Lofi presents,2026-03-28,Bounce / trance,intern,Regulier,Bae Blade,bae blade,artist_source,1
recoULeIyuIKNReDQ,Lofi presents,2026-03-28,Bounce / trance,intern,Regulier,X-COAST,x-coast,artist_source,2
recoULeIyuIKNReDQ,Lofi presents,2026-03-28,Bounce / trance,intern,Regulier,YASMIN REGISFORD,yasmin regisford,artist_source,3
recoULeIyuIKNReDQ,Lofi presents,2026-03-28,Bounce / trance,intern,Regulier,EMILIJA,emilija,artist_source,4
recoULeIyuIKNReDQ,Lofi presents,2026-03-28,Bounce / trance,intern,Regulier,Essy,essy,artist_source,5
recoULeIyuIKNReDQ,Lofi presents,2026-03-28,Bounce / trance,intern,Regulier,KTK,ktk,artist_source,6
recoULeIyuIKNReDQ,Lofi presents,2026-03-28,Bounce / trance,intern,Regulier,Supergloss,supergloss,artist_source,7
recgPufzG1BPkbe8o,Honey Dijon - album tour,2026-03-29,house,intern,Regulier,Honey Dijon,honey dijon,artist_source,1
recgPufzG1BPkbe8o,Honey Dijon - album tour,2026-03-29,house,intern,Regulier,Carlos Valdes,carlos valdes,artist_source,2
recntZT9TxuUvJJwZ,Ratherlost Easter Sunday,2026-04-05,progressieve techno,intern,Regulier,mad miran,mad miran,artist_source,1
recntZT9TxuUvJJwZ,Ratherlost Easter Sunday,2026-04-05,progressieve techno,intern,Regulier,Skee Mask,skee mask,artist_source,2
recntZT9TxuUvJJwZ,Ratherlost Easter Sunday,2026-04-05,progressieve techno,intern,Regulier,Luna Ludmila,luna ludmila,artist_source,3
recntZT9TxuUvJJwZ,Ratherlost Easter Sunday,2026-04-05,progressieve techno,intern,Regulier,Efdemin,efdemin,artist_source,4
recntZT9TxuUvJJwZ,Ratherlost Easter Sunday,2026-04-05,progressieve techno,intern,Regulier,Hysteria Temple Foundation,hysteria temple foundation,artist_source,5
recntZT9TxuUvJJwZ,Ratherlost Easter Sunday,2026-04-05,progressieve techno,intern,Regulier,Oscar Mulero,oscar mulero,artist_source,6
recntZT9TxuUvJJwZ,Ratherlost Easter Sunday,2026-04-05,progressieve techno,intern,Regulier,Polygonia,polygonia,artist_source,7
recntZT9TxuUvJJwZ,Ratherlost Easter Sunday,2026-04-05,progressieve techno,intern,Regulier,Jorge Fons,jorge fons,artist_source,8
recntZT9TxuUvJJwZ,Ratherlost Easter Sunday,2026-04-05,progressieve techno,intern,Regulier,Altinbas,altinbas,artist_source,9
recntZT9TxuUvJJwZ,Ratherlost Easter Sunday,2026-04-05,progressieve techno,intern,Regulier,Timnah,timnah,artist_source,10
recwqvtVrJ9WTc5gj,"Lofi w/ Floorplan, Carista, Makam",2026-04-10,house,intern,Regulier,Floorplan,floorplan,artist_source,1
recwqvtVrJ9WTc5gj,"Lofi w/ Floorplan, Carista, Makam",2026-04-10,house,intern,Regulier,CARISTA,carista,artist_source,2
recwqvtVrJ9WTc5gj,"Lofi w/ Floorplan, Carista, Makam",2026-04-10,house,intern,Regulier,Makam,makam,artist_source,3
recbEQ3JlrApt19P1,Mindscape,2026-04-17,progressieve techno,intern,Regulier,JakoJako,jakojako,artist_source,1
recbEQ3JlrApt19P1,Mindscape,2026-04-17,progressieve techno,intern,Regulier,VNTM,vntm,artist_source,2
recbEQ3JlrApt19P1,Mindscape,2026-04-17,progressieve techno,intern,Regulier,Gizem,gizem,artist_source,3
recbEQ3JlrApt19P1,Mindscape,2026-04-17,progressieve techno,intern,Regulier,Antonio Ruscito & Luigi Tozzi,antonio ruscito & luigi tozzi,artist_source,4
reccgBpdiVHU8oxNs,CLOUD 8,2026-04-18,afro house,intern,Regulier,Andrea Oliva,andrea oliva,artist_source,1
reccgBpdiVHU8oxNs,CLOUD 8,2026-04-18,afro house,intern,Regulier,Cincity,cincity,artist_source,2
reccgBpdiVHU8oxNs,CLOUD 8,2026-04-18,afro house,intern,Regulier,Atmos Blaq,atmos blaq,artist_source,3
reccgBpdiVHU8oxNs,CLOUD 8,2026-04-18,afro house,intern,Regulier,LevyM,levym,artist_source,4
recLK62Cjnlufovpt,"Lofi by Speedy J: Claudio PRC b2b Isabel Soto, Megan Leber",2026-04-25,techno,intern,Regulier,Isabel Soto,isabel soto,artist_source,1
recLK62Cjnlufovpt,"Lofi by Speedy J: Claudio PRC b2b Isabel Soto, Megan Leber",2026-04-25,techno,intern,Regulier,Speedy J,speedy j,artist_source,2
recLK62Cjnlufovpt,"Lofi by Speedy J: Claudio PRC b2b Isabel Soto, Megan Leber",2026-04-25,techno,intern,Regulier,Claudio PRC,claudio prc,artist_source,3
recLK62Cjnlufovpt,"Lofi by Speedy J: Claudio PRC b2b Isabel Soto, Megan Leber",2026-04-25,techno,intern,Regulier,Megan Leber,megan leber,artist_source,4
rec4NzD3RxnWdnTST,Club Roto x Modern Funktion,2026-04-26,tech house,intern,Regulier,Bakio,bakio,artist_source,1
rec4NzD3RxnWdnTST,Club Roto x Modern Funktion,2026-04-26,tech house,intern,Regulier,Hannecart,hannecart,artist_source,2
rec4NzD3RxnWdnTST,Club Roto x Modern Funktion,2026-04-26,tech house,intern,Regulier,Voigtmann,voigtmann,artist_source,3
rec4NzD3RxnWdnTST,Club Roto x Modern Funktion,2026-04-26,tech house,intern,Regulier,J:Me,j:me,artist_source,4
rec4NzD3RxnWdnTST,Club Roto x Modern Funktion,2026-04-26,tech house,intern,Regulier,Benji,benji,artist_source,5
rec4NzD3RxnWdnTST,Club Roto x Modern Funktion,2026-04-26,tech house,intern,Regulier,Noach,noach,artist_source,6
rec4NzD3RxnWdnTST,Club Roto x Modern Funktion,2026-04-26,tech house,intern,Regulier,Marsolo,marsolo,artist_source,7
rec4NzD3RxnWdnTST,Club Roto x Modern Funktion,2026-04-26,tech house,intern,Regulier,Phil de Janeiro,phil de janeiro,artist_source,8
rec4NzD3RxnWdnTST,Club Roto x Modern Funktion,2026-04-26,tech house,intern,Regulier,Julian Anthony,julian anthony,artist_source,9
rec4NzD3RxnWdnTST,Club Roto x Modern Funktion,2026-04-26,tech house,intern,Regulier,Job de Jong,job de jong,artist_source,10
reconCBdzlrgvCYbl,FSTM - King’s Day,2026-04-27,left field house & techno,intern,Regulier,Mia Cecille,mia cecille,artist_source,1
reconCBdzlrgvCYbl,FSTM - King’s Day,2026-04-27,left field house & techno,intern,Regulier,Sugar Free,sugar free,artist_source,2
reconCBdzlrgvCYbl,FSTM - King’s Day,2026-04-27,left field house & techno,intern,Regulier,Roza Terenzi,roza terenzi,artist_source,3
reconCBdzlrgvCYbl,FSTM - King’s Day,2026-04-27,left field house & techno,intern,Regulier,Bashkka,bashkka,artist_source,4
reconCBdzlrgvCYbl,FSTM - King’s Day,2026-04-27,left field house & techno,intern,Regulier,HUNEE,hunee,artist_source,5
reconCBdzlrgvCYbl,FSTM - King’s Day,2026-04-27,left field house & techno,intern,Regulier,Bitter Babe,bitter babe,artist_source,6
reconCBdzlrgvCYbl,FSTM - King’s Day,2026-04-27,left field house & techno,intern,Regulier,D.Tiffany,d.tiffany,artist_source,7
reconCBdzlrgvCYbl,FSTM - King’s Day,2026-04-27,left field house & techno,intern,Regulier,Roi Perez,roi perez,artist_source,8
reconCBdzlrgvCYbl,FSTM - King’s Day,2026-04-27,left field house & techno,intern,Regulier,Paquita Gordon,paquita gordon,artist_source,9
reconCBdzlrgvCYbl,FSTM - King’s Day,2026-04-27,left field house & techno,intern,Regulier,John Talabot,john talabot,artist_source,10
recocJqxgLW68oB6l,Mind Against - All Night Long,2026-05-01,Melodic commercieel,intern,Regulier,Mind Against,mind against,artist_source,1
recWU1wN7uxhH55ZB,Patio - Courtyard Opening,2026-05-02,progressieve techno,intern,Regulier,Kerrie,kerrie,artist_source,1
recWU1wN7uxhH55ZB,Patio - Courtyard Opening,2026-05-02,progressieve techno,intern,Regulier,LazerGazer,lazergazer,artist_source,2
recWU1wN7uxhH55ZB,Patio - Courtyard Opening,2026-05-02,progressieve techno,intern,Regulier,BLANKA,blanka,artist_source,3
recWU1wN7uxhH55ZB,Patio - Courtyard Opening,2026-05-02,progressieve techno,intern,Regulier,Zisko,zisko,artist_source,4
recWU1wN7uxhH55ZB,Patio - Courtyard Opening,2026-05-02,progressieve techno,intern,Regulier,SAMA,sama,artist_source,5
recWU1wN7uxhH55ZB,Patio - Courtyard Opening,2026-05-02,progressieve techno,intern,Regulier,Wata Igarashi,wata igarashi,artist_source,6
recWU1wN7uxhH55ZB,Patio - Courtyard Opening,2026-05-02,progressieve techno,intern,Regulier,Julia Maria,julia maria,artist_source,7
recWU1wN7uxhH55ZB,Patio - Courtyard Opening,2026-05-02,progressieve techno,intern,Regulier,Sarkawt Hamad,sarkawt hamad,artist_source,8
recWU1wN7uxhH55ZB,Patio - Courtyard Opening,2026-05-02,progressieve techno,intern,Regulier,Amotik,amotik,artist_source,9
recWU1wN7uxhH55ZB,Patio - Courtyard Opening,2026-05-02,progressieve techno,intern,Regulier,Stojche,stojche,artist_source,10
recWU1wN7uxhH55ZB,Patio - Courtyard Opening,2026-05-02,progressieve techno,intern,Regulier,Karina Schneider,karina schneider,artist_source,11
recWU1wN7uxhH55ZB,Patio - Courtyard Opening,2026-05-02,progressieve techno,intern,Regulier,Delano Legito,delano legito,artist_source,12
recWU1wN7uxhH55ZB,Patio - Courtyard Opening,2026-05-02,progressieve techno,intern,Regulier,Function,function,artist_source,13
recAvBBykgRYUJovc,Lofi w/ Hot Since 82,2026-05-08,tech house,intern,Regulier,Hot Since 82,hot since 82,artist_source,1
recAvBBykgRYUJovc,Lofi w/ Hot Since 82,2026-05-08,tech house,intern,Regulier,Kim April,kim april,artist_source,2
recAvBBykgRYUJovc,Lofi w/ Hot Since 82,2026-05-08,tech house,intern,Regulier,Ranger Trucco,ranger trucco,artist_source,3
recAvBBykgRYUJovc,Lofi w/ Hot Since 82,2026-05-08,tech house,intern,Regulier,"""Ranger Trucco","""ranger trucco",artist_source,4
recAvBBykgRYUJovc,Lofi w/ Hot Since 82,2026-05-08,tech house,intern,Regulier,"Kim April""","kim april""",artist_source,5
recAvBBykgRYUJovc,Lofi w/ Hot Since 82,2026-05-08,tech house,intern,Regulier,Test Joël,test joël,artist_source,6
recAvBBykgRYUJovc,Lofi w/ Hot Since 82,2026-05-08,tech house,intern,Regulier,Karel,karel,artist_source,7
recRB69zVgG0f2pPb,Rainbow Disco Club,2026-05-23,,intern,Regulier,DJ PAULÃO,dj paulão,artist_source,1
recRB69zVgG0f2pPb,Rainbow Disco Club,2026-05-23,,intern,Regulier,Coco Maria,coco maria,artist_source,2
recRB69zVgG0f2pPb,Rainbow Disco Club,2026-05-23,,intern,Regulier,Musclecars,musclecars,artist_source,3
recRB69zVgG0f2pPb,Rainbow Disco Club,2026-05-23,,intern,Regulier,Kikiorix,kikiorix,artist_source,4
recRB69zVgG0f2pPb,Rainbow Disco Club,2026-05-23,,intern,Regulier,Satoshi Tomiie,satoshi tomiie,artist_source,5
recRB69zVgG0f2pPb,Rainbow Disco Club,2026-05-23,,intern,Regulier,Giles Peterson,giles peterson,artist_source,6
recRB69zVgG0f2pPb,Rainbow Disco Club,2026-05-23,,intern,Regulier,Antal,antal,artist_source,7
recRB69zVgG0f2pPb,Rainbow Disco Club,2026-05-23,,intern,Regulier,Kléo,kléo,artist_source,8
recxWsoAJ1gXUnlwo,Marlon Hoffstadt,2026-06-04,Bounce / trance,intern,Regulier,Surf 2 Glory,surf 2 glory,artist_source,1
recxWsoAJ1gXUnlwo,Marlon Hoffstadt,2026-06-04,Bounce / trance,intern,Regulier,Marlon Hoffstadt,marlon hoffstadt,artist_source,2
rec0521emg6voDkf8,Marlon Hoffstadt,2026-06-07,Bounce / trance,intern,Regulier,Marlon Hoffstadt,marlon hoffstadt,artist_source,1
rec0521emg6voDkf8,Marlon Hoffstadt,2026-06-07,Bounce / trance,intern,Regulier,CVNTS,cvnts,artist_source,2
rec0521emg6voDkf8,Marlon Hoffstadt,2026-06-07,Bounce / trance,intern,Regulier,Sellout bonus Marlon,sellout bonus marlon,artist_source,3
rec0521emg6voDkf8,Marlon Hoffstadt,2026-06-07,Bounce / trance,intern,Regulier,Saidah,saidah,artist_source,4
rec0521emg6voDkf8,Marlon Hoffstadt,2026-06-07,Bounce / trance,intern,Regulier,Benny2,benny2,artist_source,5
recFsgoBxrdNRHBjX,Agents Of Time - All night long,2026-11-20,Melodic commercieel,intern,Regulier,Agents of Time,agents of time,artist_source,1
recHBIrdYJhx6UJ9s,Quelza - All Night Long,2026-06-13,progressieve techno,intern,Regulier,Quelza,quelza,artist_source,1
recHBIrdYJhx6UJ9s,Quelza - All Night Long,2026-06-13,progressieve techno,intern,Regulier,Quelza,quelza,artist_source,2
rec3vcVmNGoKGDY5H,Agrio Club x Ritmo Fatale,2026-06-20,Bounce / trance,intern,Regulier,Schwesta P,schwesta p,artist_source,1
rec3vcVmNGoKGDY5H,Agrio Club x Ritmo Fatale,2026-06-20,Bounce / trance,intern,Regulier,Tjade,tjade,artist_source,2
rec3vcVmNGoKGDY5H,Agrio Club x Ritmo Fatale,2026-06-20,Bounce / trance,intern,Regulier,Herr Krank,herr krank,artist_source,3
rec3vcVmNGoKGDY5H,Agrio Club x Ritmo Fatale,2026-06-20,Bounce / trance,intern,Regulier,DJ Frank,dj frank,artist_source,4
rec3vcVmNGoKGDY5H,Agrio Club x Ritmo Fatale,2026-06-20,Bounce / trance,intern,Regulier,Kendal,kendal,artist_source,5
rec3vcVmNGoKGDY5H,Agrio Club x Ritmo Fatale,2026-06-20,Bounce / trance,intern,Regulier,NewTone,newtone,artist_source,6
rec3vcVmNGoKGDY5H,Agrio Club x Ritmo Fatale,2026-06-20,Bounce / trance,intern,Regulier,Bella Claxton,bella claxton,artist_source,7
rec3vcVmNGoKGDY5H,Agrio Club x Ritmo Fatale,2026-06-20,Bounce / trance,intern,Regulier,Jenny Cara,jenny cara,artist_source,8
rec3vcVmNGoKGDY5H,Agrio Club x Ritmo Fatale,2026-06-20,Bounce / trance,intern,Regulier,Olivia Lensen,olivia lensen,artist_source,9
rec8P1NKiF8yoHl58,Mindscape,2026-06-26,progressieve techno,intern,Regulier,nthng,nthng,artist_source,1
rec8P1NKiF8yoHl58,Mindscape,2026-06-26,progressieve techno,intern,Regulier,VNTM,vntm,artist_source,2
rec8P1NKiF8yoHl58,Mindscape,2026-06-26,progressieve techno,intern,Regulier,Luna Ludmila,luna ludmila,artist_source,3
rec8P1NKiF8yoHl58,Mindscape,2026-06-26,progressieve techno,intern,Regulier,Andy Martin,andy martin,artist_source,4
rec8P1NKiF8yoHl58,Mindscape,2026-06-26,progressieve techno,intern,Regulier,VRIL,vril,artist_source,5
rec5qjtT14ggDxTds,Joris Voorn pres. Spectrum & A Trip To Galaxy,2026-06-27,techno,intern,Regulier,Cassian,cassian,artist_source,1
rec5qjtT14ggDxTds,Joris Voorn pres. Spectrum & A Trip To Galaxy,2026-06-27,techno,intern,Regulier,Stranger,stranger,artist_source,2
rec5qjtT14ggDxTds,Joris Voorn pres. Spectrum & A Trip To Galaxy,2026-06-27,techno,intern,Regulier,Re-Type,re-type,artist_source,3
rec5qjtT14ggDxTds,Joris Voorn pres. Spectrum & A Trip To Galaxy,2026-06-27,techno,intern,Regulier,Tasha,tasha,artist_source,4
rec5qjtT14ggDxTds,Joris Voorn pres. Spectrum & A Trip To Galaxy,2026-06-27,techno,intern,Regulier,Brina Knauss,brina knauss,artist_source,5
rec5qjtT14ggDxTds,Joris Voorn pres. Spectrum & A Trip To Galaxy,2026-06-27,techno,intern,Regulier,REZarin,rezarin,artist_source,6
rec5qjtT14ggDxTds,Joris Voorn pres. Spectrum & A Trip To Galaxy,2026-06-27,techno,intern,Regulier,Joris Voorn,joris voorn,artist_source,7
recN10ouPyL9IHAjc,Pornceptual,2026-07-04,progressieve techno,intern,Regulier,Spacer Woman,spacer woman,artist_source,1
recN10ouPyL9IHAjc,Pornceptual,2026-07-04,progressieve techno,intern,Regulier,CRYME,cryme,artist_source,2
recN10ouPyL9IHAjc,Pornceptual,2026-07-04,progressieve techno,intern,Regulier,Matrixxman,matrixxman,artist_source,3
recN10ouPyL9IHAjc,Pornceptual,2026-07-04,progressieve techno,intern,Regulier,Slimfit,slimfit,artist_source,4
recN10ouPyL9IHAjc,Pornceptual,2026-07-04,progressieve techno,intern,Regulier,The Lady Machine,the lady machine,artist_source,5
recN10ouPyL9IHAjc,Pornceptual,2026-07-04,progressieve techno,intern,Regulier,DJ Fuckoff,dj fuckoff,artist_source,6
recN10ouPyL9IHAjc,Pornceptual,2026-07-04,progressieve techno,intern,Regulier,SALOME,salome,artist_source,7
recN10ouPyL9IHAjc,Pornceptual,2026-07-04,progressieve techno,intern,Regulier,PORNCEPTUAL,pornceptual,artist_source,8
recfrnGVFtoeTQ4Jv,MoBlack Records,2026-07-11,afro house,intern,Regulier,Lilya Mandre,lilya mandre,artist_source,1
recfrnGVFtoeTQ4Jv,MoBlack Records,2026-07-11,afro house,intern,Regulier,KUKU,kuku,artist_source,2
recfrnGVFtoeTQ4Jv,MoBlack Records,2026-07-11,afro house,intern,Regulier,MoBlack,moblack,artist_source,3
recfrnGVFtoeTQ4Jv,MoBlack Records,2026-07-11,afro house,intern,Regulier,Laolu,laolu,artist_source,4
recD1qTz0fhKFq1Aj,ÂME (DJ) x SAMA’ ABDULHADI - All Night Long,2026-07-24,Melodic,intern,Regulier,Âme,âme,artist_source,1
recD1qTz0fhKFq1Aj,ÂME (DJ) x SAMA’ ABDULHADI - All Night Long,2026-07-24,Melodic,intern,Regulier,Samaʼ Abdulhadi,samaʼ abdulhadi,artist_source,2
